movie_id,title,genres,director,actor,language,country,year
1252,Chinatown,"['Film-Noir', 'Mystery', 'Thriller']",Roman_Polanski,"['Faye_Dunaway', 'Jack_Nicholson', 'Perry_Lopez', 'John_Hillerman', 'Burt_Young', 'John_Huston']",['English'],['United_States'],1974
1253,"Day the Earth Stood Still, The","['Drama', 'Sci-Fi']",Scott_Derrickson,"['Kathy_Bates', 'Jaden_Smith', 'Jennifer_Connelly', 'John_Cleese', 'Jon_Hamm', 'Keanu_Reeves']",['English'],['United_States'],1951
1254,"Treasure of the Sierra Madre, The",['Adventure'],John_Huston,[''],['English'],['United_States'],1948
1255,Bad Taste,"['Comedy', 'Horror']",Peter_Jackson,"[""Pete_O'Herne"", 'Peter_Jackson']",['English'],['New_Zealand'],1987
1256,Duck Soup,"['Comedy', 'War']",Leo_McCarey,"['Groucho_Marx', 'Edgar_Kennedy', 'Zeppo_Marx', 'Margaret_Dumont', 'Raquel_Torres', 'Harpo_Marx', 'Louis_Calhern', 'Chico_Marx']",['English'],['United_States'],1933
1257,Better Off Dead...,['Comedy'],Savage_Steve_Holland,"['John_Cusack', 'Curtis_Armstrong', 'Diane_Franklin', 'Kim_Darby', 'David_Ogden_Stiers']",['English'],['United_States'],1985
1258,"Shining, The",['Horror'],David_Seltzer,"['Michael_Douglas', 'Liam_Neeson', 'John_Gielgud', 'Melanie_Griffith', 'Joely_Richardson']","['English', 'German']","['United_Kingdom', 'United_States']",1980
1259,Stand by Me,"['Adventure', 'Comedy', 'Drama']",Rob_Reiner,"['Corey_Feldman', 'Wil_Wheaton', 'River_Phoenix', ""Jerry_O'Connell"", 'Kiefer_Sutherland']",['English'],['United_States'],1986
1260,M,"['Crime', 'Film-Noir', 'Thriller']",,[''],[''],[''],1931
1261,Evil Dead II (Dead By Dawn),"['Action', 'Adventure', 'Comedy', 'Horror']",Sam_Raimi,"['Kassie_DePaiva', 'Dan_Hicks', 'Bruce_Campbell']",['English'],['United_States'],1987
1262,"Great Escape, The","['Adventure', 'War']",John_Sturges,"['Richard_Attenborough', 'James_Garner', 'Steve_McQueen']",[''],['United_States'],1963
1263,"Deer Hunter, The","['Drama', 'War']",Michael_Cimino,[''],"['English', 'Vietnamese', 'French', 'Russian']","['United_Kingdom', 'United_States']",1978
1264,Diva,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",Jean-Jacques_Beineix,"['Wilhelmenia_Wiggins_Fernandez', 'Richard_Bohringer', 'Frédéric_Andréi']","['English', 'French']",['France'],1981
1265,Groundhog Day,"['Comedy', 'Romance']",Harold_Ramis,"['Chris_Elliott', 'Bill_Murray', 'Andie_MacDowell']",['English'],['United_States'],1993
1266,Unforgiven,['Western'],Clint_Eastwood,"['Morgan_Freeman', 'Clint_Eastwood', 'Richard_Harris', 'Gene_Hackman']",['English'],['United_States'],1992
1267,"Manchurian Candidate, The","['Film-Noir', 'Thriller']",John_Frankenheimer,"['Frank_Sinatra', 'Laurence_Harvey', 'Henry_Silva', 'James_Gregory', 'Angela_Lansbury', 'Janet_Leigh']",['English'],['United_States'],1962
1268,Pump Up the Volume,['Drama'],Allan_Moyle,"['Samantha_Mathis', 'Christian_Slater', 'Scott_Paulin', 'Ellen_Greene']",['English'],"['Canada', 'United_States']",1990
1269,Arsenic and Old Lace,"['Comedy', 'Mystery', 'Thriller']",Frank_Capra,"['Raymond_Massey', 'Cary_Grant', 'Jack_Carson', 'Josephine_Hull', 'Peter_Lorre', 'Priscilla_Lane', 'Jean_Adair']",['English'],['United_States'],1944
1270,Back to the Future,"['Comedy', 'Sci-Fi']",Robert_Zemeckis,"['Michael_J._Fox', 'Lea_Thompson', 'Christopher_Lloyd', 'Crispin_Glover']",['English'],['United_States'],1985
1271,Fried Green Tomatoes,['Drama'],Jon_Avnet,"['Mary-Louise_Parker', 'Kathy_Bates', 'Mary_Stuart_Masterson', 'Jessica_Tandy', 'Cicely_Tyson']",['English'],['United_States'],1991
1272,Patton,"['Drama', 'War']",Franklin_J._Schaffner,"['Karl_Malden', 'George_C._Scott']",[''],['United_States'],1970
1273,Down by Law,"['Comedy', 'Drama']",Jim_Jarmusch,"['John_Lurie', 'Tom_Waits', 'Roberto_Benigni', 'Nicoletta_Braschi', 'Ellen_Barkin']","['English', 'Italian']",['United_States'],1986
1274,Akira,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']",,[''],[''],[''],1988
1275,Highlander,"['Action', 'Adventure']",Russell_Mulcahy,"['Clancy_Brown', 'Roxanne_Hart', 'Sean_Connery', 'Christopher_Lambert']",['English'],"['United_Kingdom', 'United_States']",1986
1276,Cool Hand Luke,"['Comedy', 'Drama']",Stuart_Rosenberg,"['Lou_Antonio', 'J._D._Cannon', 'George_Kennedy', 'Robert_Drivas', 'Jo_Van_Fleet', 'Strother_Martin', 'Paul_Newman']",['English'],['United_States'],1967
1277,Cyrano de Bergerac,"['Action', 'Drama', 'Romance']",,[''],[''],[''],1990
1278,Young Frankenstein,"['Comedy', 'Horror']",Mel_Brooks,"['Peter_Boyle', 'Madeline_Kahn', 'Teri_Garr', 'Cloris_Leachman', 'Gene_Wilder', 'Marty_Feldman', 'Kenneth_Mars']",['English'],['United_States'],1974
1279,Night on Earth,"['Comedy', 'Drama']",Jim_Jarmusch,"['Kari_Väänänen', 'Giancarlo_Esposito', 'Gena_Rowlands', 'Roberto_Benigni', 'Winona_Ryder', 'Isaach_de_Bankolé', 'Rosie_Perez', 'Matti_Pellonpää', 'Paolo_Bonacelli', 'Armin_Mueller-Stahl', 'Béatrice_Dalle', 'Sakari_Kuosmanen']",[''],['United_States'],1991
1280,Raise the Red Lantern,['Drama'],Zhang_Yimou,"['He_Saifei', 'Jin_Shuyuan', 'Gong_Li', 'Cao_Cuifen']",['Mandarin'],"['China', 'Hong_Kong']",1991
1281,"Great Dictator, The",['Comedy'],Charlie_Chaplin,[''],['English'],['United_States'],1940
1282,Fantasia,"['Animation', ""Children's"", 'Musical']",,[''],[''],[''],1940
1283,High Noon,['Western'],Peter_Markle,"['Ivan_Sergei', 'Emilie_de_Ravin']",['English'],"['Canada', 'United_States']",1952
1284,"Big Sleep, The","['Film-Noir', 'Mystery']",Howard_Hawks,"['Dorothy_Malone', 'Humphrey_Bogart', 'Martha_Vickers', 'Lauren_Bacall']",['English'],['United_States'],1946
1285,Heathers,['Comedy'],Michael_Lehmann,"['Christian_Slater', 'Shannen_Doherty', 'Winona_Ryder']",['English'],['United_States'],1989
1286,Somewhere in Time,"['Drama', 'Romance']",Jeannot_Szwarc,"['Christopher_Reeve', 'Teresa_Wright', 'Jane_Seymour', 'Christopher_Plummer']",['English'],['United_States'],1980
1287,Ben-Hur,"['Action', 'Adventure', 'Drama']",William_Wyler,[''],['English'],['United_States'],1959
1288,This Is Spinal Tap,"['Comedy', 'Drama', 'Musical']",Rob_Reiner,"['Rob_Reiner', 'Bruno_Kirby', 'Michael_McKean', 'Harry_Shearer', 'Tony_Hendra', 'Christopher_Guest', 'June_Chadwick']",['English'],['United_States'],1984
1289,Koyaanisqatsi,"['Documentary', 'War']",Godfrey_Reggio,[''],[''],['United_States'],1983
1290,Some Kind of Wonderful,"['Drama', 'Romance']",Howard_Deutch,"['Mary_Stuart_Masterson', 'Lea_Thompson', 'Eric_Stoltz', 'Craig_Sheffer']",['English'],['United_States'],1987
1291,Indiana Jones and the Last Crusade,"['Action', 'Adventure']",Steven_Spielberg,"['Denholm_Elliott', 'Sean_Connery', 'Harrison_Ford', 'Alison_Doody', 'John_Rhys-Davies', 'Julian_Glover']",['English'],['United_States'],1989
1292,Being There,['Comedy'],Hal_Ashby,"['Shirley_MacLaine', 'Richard_Dysart', 'Melvyn_Douglas', 'Richard_Basehart', 'Jack_Warden', 'Peter_Sellers']",['English'],['United_States'],1979
1293,Gandhi,['Drama'],Richard_Attenborough,"['John_Mills', 'Martin_Sheen', 'Trevor_Howard', 'Candice_Bergen', 'John_Gielgud', 'Edward_Fox', 'Ben_Kingsley']",['English'],"['United_Kingdom', 'India']",1982
1294,M*A*S*H,"['Comedy', 'War']",,[''],[''],[''],1970
1295,"Unbearable Lightness of Being, The",['Drama'],Philip_Kaufman,"['Derek_de_Lint', 'Pavel_Landovský', 'Lena_Olin', 'Daniel_Olbrychski', 'Juliette_Binoche', 'Stellan_Skarsgård', 'Donald_Moffat', 'Erland_Josephson', 'Daniel_Day-Lewis']",['English'],['United_States'],1988
1296,"Room with a View, A","['Drama', 'Romance']",,[''],[''],[''],1986
1297,Real Genius,['Comedy'],Martha_Coolidge,"['Gabriel_Jarret', 'Val_Kilmer', 'William_Atherton', 'Michelle_Meyrink']",['English'],['United_States'],1985
1298,Pink Floyd - The Wall,"['Drama', 'Musical', 'War']",,[''],[''],[''],1982
1299,"Killing Fields, The","['Drama', 'War']",Roland_Joffé,"['John_Malkovich', 'Haing_S._Ngor', 'Sam_Waterston', 'Julian_Sands']","['English', 'French', 'Khmer']",['United_Kingdom'],1984
1300,My Life as a Dog (Mitt liv som hund),['Drama'],Lasse_Hallström,"['Anton_Glanzelius', 'Tomas_von_Brömssen', 'Anki_Lidén', 'Melinda_Kinnaman']",['Swedish'],['Sweden'],1985
1301,Forbidden Planet,['Sci-Fi'],Fred_M._Wilcox,"['Leslie_Nielsen', 'Anne_Francis', 'Robby_the_Robot', 'Walter_Pidgeon', 'Warren_Stevens']",['English'],['United_States'],1956
1302,Field of Dreams,['Drama'],Phil_Alden_Robinson,"['James_Earl_Jones', 'Ray_Liotta', 'Kevin_Costner', 'Burt_Lancaster', 'Amy_Madigan']",['English'],['United_States'],1989
1303,"Man Who Would Be King, The",['Adventure'],John_Huston,"['Shakira_Caine', 'Sean_Connery', 'Saeed_Jaffrey', 'Michael_Caine', 'Christopher_Plummer']",['English'],"['United_Kingdom', 'United_States']",1975
1304,Butch Cassidy and the Sundance Kid,"['Action', 'Comedy', 'Western']",George_Roy_Hill,"['Henry_Jones', 'Jeff_Corey', 'Robert_Redford', 'Katharine_Ross', 'Strother_Martin', 'Paul_Newman']",['English'],['United_States'],1969
1305,"Paris, Texas",['Drama'],Wim_Wenders,"['Dean_Stockwell', 'Hunter_Carson', 'Harry_Dean_Stanton', 'Nastassja_Kinski', 'Aurore_Clément']",['English'],"['France', 'Germany']",1984
1306,Until the End of the World (Bis ans Ende der Welt),"['Drama', 'Sci-Fi']",Wim_Wenders,"['Rüdiger_Vogler', 'Solveig_Dommartin', 'Sam_Neill', 'Jeanne_Moreau', 'William_Hurt', 'Max_von_Sydow', 'Ernie_Dingo']","['French', 'Italian', 'Japanese', 'Chinese', 'English', 'Russian', 'German']","['Australia', 'France', 'Germany', 'United_States']",1991
1307,When Harry Met Sally...,"['Comedy', 'Romance']",Rob_Reiner,"['Meg_Ryan', 'Carrie_Fisher', 'Bruno_Kirby', 'Billy_Crystal']",['English'],['United_States'],1989
1308,I Shot a Man in Vegas,['Comedy'],,[''],[''],[''],1995
1309,Parallel Sons,"['Drama', 'Romance']",John_G._Young,"['Laurence_Mason', 'Gabriel_Mann']",['English'],['United_States'],1995
1310,Hype!,['Documentary'],Doug_Pray,[''],['English'],['United_States'],1996
1311,Santa with Muscles,['Comedy'],,"['Ed_Begley_Jr.', 'Garrett_Morris', 'Don_Stark', 'Hulk_Hogan', 'Robin_Curtis']",['English'],['United_States'],1996
1312,Female Perversions,['Drama'],,[''],[''],[''],1996
1313,Mad Dog Time,['Crime'],Larry_Bishop,"['Richard_Dreyfuss', 'Jeff_Goldblum', 'Gabriel_Byrne', 'Ellen_Barkin', 'Diane_Lane']",['English'],['United_States'],1996
1314,Breathing Room,['Romance'],Gabriel_Cowan,['Ailsa_Marshall'],['English'],['United_States'],1996
1315,Paris Was a Woman,['Documentary'],,[''],[''],[''],1995
1316,Anna,['Drama'],,[''],[''],[''],1996
1317,I'm Not Rappaport,['Comedy'],Herb_Gardner,"['Amy_Irving', 'Boyd_Gaines', 'Ossie_Davis', 'Martha_Plimpton', 'Craig_T._Nelson', 'Walter_Matthau']",['English'],['United_States'],1996
1318,Blue Juice,"['Comedy', 'Drama']",Carl_Prechezer,"['Peter_Gunn', 'Heathcote_Williams', 'Catherine_Zeta-Jones', 'Steven_Mackintosh', 'Ewan_McGregor', 'Sean_Pertwee']",['English'],['United_Kingdom'],1995
1319,Kids of Survival,['Documentary'],,[''],[''],[''],1993
1320,Alien³,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",,[''],[''],[''],1992
1321,"American Werewolf in London, An",['Horror'],John_Landis,"['John_Woodvine', 'Jenny_Agutter', 'Griffin_Dunne', 'David_Naughton']",['English'],"['United_Kingdom', 'United_States']",1981
1322,Amityville 1992: It's About Time,['Horror'],Tony_Randel,"['Megan_Ward', 'Jonathan_Penner', 'Shawn_Weatherly', 'Stephen_Macht']",['English'],['United_States'],1992
1323,Amityville 3-D,['Horror'],Richard_Fleischer,"['Tony_Roberts', 'Candy_Clark', 'Tess_Harper', 'Robert_Joy']",['English'],"['Mexico', 'United_States']",1983
1324,Amityville: Dollhouse,['Horror'],,"['Lenore_Kasdorf', 'Lisa_Robin_Kelly', 'Robin_Thomas', 'Starr_Andreeff']",['English'],['United_States'],1996
1325,Amityville: A New Generation,['Horror'],,"['Ross_Partridge', 'Julia_Nickson-Soul', 'Lala_Sloatman', 'David_Naughton']",['English'],['United_States'],1993
1326,Amityville II: The Possession,['Horror'],Damiano_Damiani,"['Diane_Franklin', 'Rutanya_Alda', 'Moses_Gunn', 'Burt_Young', 'James_Olson']",[''],"['Mexico', 'United_States']",1982
1327,"Amityville Horror, The",['Horror'],Stuart_Rosenberg,"['Margot_Kidder', 'Rod_Steiger', 'Don_Stroud', 'Murray_Hamilton', 'James_Brolin', 'Meeno_Peluce']",['English'],['United_States'],1979
1328,"Amityville Curse, The",['Horror'],,"['Jan_Rubeš', 'Kim_Coates', 'Helen_Hughes', 'Cassandra_Gava']",['English'],"['Canada', 'United_States']",1990
1329,Blood For Dracula (Andy Warhol's Dracula),['Horror'],Paul_Morrissey,"['Vittorio_de_Sica', 'Udo_Kier', 'Maxime_McKendry', 'Joe_Dallesandro']",['English'],"['France', 'Italy']",1974
1330,April Fool's Day,"['Comedy', 'Horror']",Fred_Walton,"['Jay_Baker', 'Leah_Pinsent', 'Deborah_Foreman', 'Thomas_F._Wilson', 'Deborah_Goodrich', 'Amy_Steel', ""Griffin_O'Neal"", 'Clayton_Rohner', 'Ken_Olandt']",['English'],['United_States'],1986
1331,Audrey Rose,['Horror'],Robert_Wise,"['Marsha_Mason', 'Anthony_Hopkins', 'John_Beck']",['English'],['United_States'],1977
1332,"Believers, The","['Horror', 'Thriller']",Daniel_Myrick,"['Jon_Huertas', 'Johnny_Messner', 'Deanna_Russo']",['English'],['United_States'],1987
1333,"Birds, The",['Horror'],Alfred_Hitchcock,"['Suzanne_Pleshette', 'Jessica_Tandy', 'Rod_Taylor', 'Tippi_Hedren']",['English'],['United_States'],1963
1334,"Blob, The","['Horror', 'Sci-Fi']",Chuck_Russell,"['Joe_Seneca', 'Jeffrey_DeMunn', 'Candy_Clark', 'Kevin_Dillon', 'Donovan_Leitch', 'Shawnee_Smith']",['English'],['United_States'],1958
1335,Blood Beach,"['Action', 'Horror']",Jeffrey_Bloom,"['David_Huffman', 'Marianna_Hill', 'John_Saxon', 'Burt_Young', 'Stefan_Gierasch']",['English'],['United_States'],1981
1336,Body Parts,['Horror'],Eric_Red,['Jeff_Fahey'],['English'],['United_States'],1991
1337,"Body Snatcher, The",['Horror'],Robert_Wise,"['Henry_Daniell', 'Russell_Wade', 'Bela_Lugosi', 'Boris_Karloff', 'Edith_Atwater']",['English'],['United_States'],1945
1339,Bram Stoker's Dracula,"['Horror', 'Romance']",,[''],[''],[''],1992
1340,Bride of Frankenstein,['Horror'],James_Whale,"['Valerie_Hobson', 'Ernest_Thesiger', 'Boris_Karloff', 'Colin_Clive', 'E._E._Clive', 'Elsa_Lanchester']",['English'],['United_States'],1935
1341,Burnt Offerings,['Horror'],Dan_Curtis,"['Karen_Black', 'Dub_Taylor', 'Oliver_Reed', 'Bette_Davis', 'Eileen_Heckart', 'Burgess_Meredith', 'Lee_Montgomery']",['English'],['United_States'],1976
1342,Candyman,['Horror'],,[''],[''],[''],1992
1343,Cape Fear,['Thriller'],Martin_Scorsese,"['Gregory_Peck', 'Juliette_Lewis', 'Robert_De_Niro', 'Nick_Nolte', 'Joe_Don_Baker', 'Robert_Mitchum', 'Jessica_Lange']",['English'],['United_States'],1991
1344,Cape Fear,"['Film-Noir', 'Thriller']",J._Lee_Thompson,"['Gregory_Peck', 'Polly_Bergen', 'Barrie_Chase', 'Telly_Savalas', 'Martin_Balsam', 'Robert_Mitchum', 'Lori_Martin', 'Jack_Kruschen']",['English'],['United_States'],1962
1345,Carrie,['Horror'],Brian_De_Palma,"['Betty_Buckley', 'P.J._Soles', 'Amy_Irving', 'Piper_Laurie', 'Nancy_Allen', 'William_Katt', 'Sissy_Spacek', 'John_Travolta']",['English'],['United_States'],1976
1346,Cat People,['Horror'],Paul_Schrader,"['John_Heard', 'Malcolm_McDowell', 'Nastassja_Kinski', ""Annette_O'Toole""]",['English'],['United_States'],1982
1347,"Nightmare on Elm Street, A",['Horror'],Samuel_Bayer,"['Kyle_Gallner', 'Thomas_Dekker', 'Jackie_Earle_Haley', 'Katie_Cassidy', 'Rooney_Mara', 'Kellan_Lutz']",['English'],['United_States'],1984
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",['Horror'],F._W._Murnau,"['Alexander_Granach', 'Max_Schreck', 'Ruth_Landshoff', 'Greta_Schröder', 'Gustav_von_Wangenheim', 'Wolfgang_Heinz']","['German', 'Silent']",['Germany'],1922
1349,Nosferatu a Venezia,['Horror'],,[''],[''],[''],1986
1350,"Omen, The",['Horror'],Richard_Donner,"['David_Warner', 'Gregory_Peck', 'Billie_Whitelaw', 'Lee_Remick']",['English'],"['United_Kingdom', 'United_States']",1976
1351,Blood & Wine,['Drama'],,[''],[''],[''],1997
1352,Albino Alligator,"['Crime', 'Thriller']",Kevin_Spacey,"['Faye_Dunaway', 'Viggo_Mortensen', 'Matt_Dillon', 'Gary_Sinise', 'John_Spencer', 'Skeet_Ulrich', 'William_Fichtner', 'Joe_Mantegna', 'M._Emmet_Walsh']",['English'],['United_States'],1996
1353,"Mirror Has Two Faces, The","['Comedy', 'Romance']",Barbra_Streisand,"['Barbra_Streisand', 'Brenda_Vaccaro', 'Lauren_Bacall', 'Pierce_Brosnan', 'Jeff_Bridges', 'Mimi_Rogers', 'George_Segal']",['English'],['United_States'],1996
1354,Breaking the Waves,['Drama'],Lars_von_Trier,"['Katrin_Cartlidge', 'Emily_Watson', 'Udo_Kier', 'Stellan_Skarsgård', 'Jean-Marc_Barr']",['English'],"['United_Kingdom', 'Spain', 'Sweden', 'Netherlands', 'Iceland', 'Denmark', 'Norway', 'France']",1996
1355,Nightwatch,"['Horror', 'Thriller']",Ole_Bornedal,"['Lauren_Graham', 'Ewan_McGregor', 'Nick_Nolte', 'Patricia_Arquette', 'Josh_Brolin']",['English'],['United_States'],1997
1356,Star Trek: First Contact,"['Action', 'Adventure', 'Sci-Fi']",Jonathan_Frakes,"['Gates_McFadden', 'LeVar_Burton', 'Brent_Spiner', 'James_Cromwell', 'Alice_Krige', 'Marina_Sirtis', 'Michael_Dorn', 'Jonathan_Frakes', 'Alfre_Woodard', 'Patrick_Stewart']",['English'],['United_States'],1996
1357,Shine,"['Drama', 'Romance']",Scott_Hicks,"['Geoffrey_Rush', 'Noah_Taylor', 'Lynn_Redgrave', 'John_Gielgud', 'Armin_Mueller-Stahl']",['English'],['Australia'],1996
1358,Sling Blade,"['Drama', 'Thriller']",Billy_Bob_Thornton,"['Robert_Duvall', 'Billy_Bob_Thornton', 'Natalie_Canerday', 'Dwight_Yoakam', 'John_Ritter', 'Lucas_Black', 'J._T._Walsh']",['English'],['United_States'],1996
1359,Jingle All the Way,"['Adventure', ""Children's"", 'Comedy']",Brian_Levant,"['Sinbad', 'Rita_Wilson', 'Arnold_Schwarzenegger', 'Jake_Lloyd', 'Phil_Hartman', 'Jim_Belushi', 'Robert_Conrad']",['English'],['United_States'],1996
1360,Identification of a Woman (Identificazione di una donna),['Drama'],Michelangelo_Antonioni,"['Tomás_Milián', 'Daniela_Silverio', 'Christine_Boisson']",['Italian'],['Italy'],1982
1361,Paradise Lost: The Child Murders at Robin Hood Hills,['Documentary'],Joe_Berlinger_and_Bruce_Sinofsky,['West_Memphis_Three'],['English'],['United_States'],1996
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",['Drama'],,[''],[''],[''],1970
1363,"Preacher's Wife, The",['Drama'],Penny_Marshall,"['Denzel_Washington', 'Jenifer_Lewis', 'Whitney_Houston', 'Loretta_Devine', 'Courtney_B._Vance', 'Gregory_Hines']",['English'],['United_States'],1996
1364,Zero Kelvin (Kjærlighetens kjøtere),['Action'],,[''],[''],[''],1995
1365,Ridicule,['Drama'],,[''],[''],[''],1996
1366,"Crucible, The",['Drama'],,[''],['English'],['United_Kingdom'],1996
1367,101 Dalmatians,"[""Children's"", 'Comedy']",Stephen_Herek,"['Joely_Richardson', 'Joan_Plowright', 'Jeff_Daniels', 'Glenn_Close']",['English'],['United_States'],1996
1368,"Forbidden Christ, The (Cristo proibito, Il)",['Drama'],,[''],[''],[''],1950
1369,I Can't Sleep (J'ai pas sommeil),"['Drama', 'Thriller']",,[''],[''],[''],1994
1370,Die Hard 2,"['Action', 'Thriller']",Renny_Harlin,"['Bonnie_Bedelia', 'Reginald_VelJohnson', 'Franco_Nero', 'John_Amos', 'William_Sadler', 'Bruce_Willis', 'William_Atherton']",['English'],['United_States'],1990
1371,Star Trek: The Motion Picture,"['Action', 'Adventure', 'Sci-Fi']",Robert_Wise,"['Walter_Koenig', 'James_Doohan', 'Stephen_Collins', 'Majel_Barrett', 'Persis_Khambatta', 'William_Shatner', 'Nichelle_Nichols', 'Leonard_Nimoy', 'DeForest_Kelley', 'George_Takei']",['English'],['United_States'],1979
1372,Star Trek VI: The Undiscovered Country,"['Action', 'Adventure', 'Sci-Fi']",Nicholas_Meyer,"['Walter_Koenig', 'James_Doohan', 'William_Shatner', 'Kim_Cattrall', 'Nichelle_Nichols', 'Leonard_Nimoy', 'Christopher_Plummer', 'David_Warner', 'DeForest_Kelley', 'George_Takei']",['English'],['United_States'],1991
1373,Star Trek V: The Final Frontier,"['Action', 'Adventure', 'Sci-Fi']",William_Shatner,"['James_Doohan', 'William_Shatner', 'DeForest_Kelley', 'Nichelle_Nichols', 'Leonard_Nimoy', 'Walter_Koenig', 'George_Takei']",['English'],['United_States'],1989
1374,Star Trek: The Wrath of Khan,"['Action', 'Adventure', 'Sci-Fi']",Nicholas_Meyer,"['Walter_Koenig', 'James_Doohan', 'Paul_Winfield', 'Merritt_Butrick', 'Bibi_Besch', 'William_Shatner', 'Nichelle_Nichols', 'Leonard_Nimoy', 'Ricardo_Montalbán', 'DeForest_Kelley', 'Kirstie_Alley', 'George_Takei']",['English'],['United_States'],1982
1375,Star Trek III: The Search for Spock,"['Action', 'Adventure', 'Sci-Fi']",Leonard_Nimoy,"['James_Doohan', 'Merritt_Butrick', 'William_Shatner', 'DeForest_Kelley', 'Nichelle_Nichols', 'Christopher_Lloyd', 'Walter_Koenig', 'George_Takei']",['English'],['United_States'],1984
1376,Star Trek IV: The Voyage Home,"['Action', 'Adventure', 'Sci-Fi']",Leonard_Nimoy,"['James_Doohan', 'William_Shatner', 'DeForest_Kelley', 'Nichelle_Nichols', 'Leonard_Nimoy', 'Walter_Koenig', 'George_Takei']",['English'],['United_States'],1986
1377,Batman Returns,"['Action', 'Adventure', 'Comedy', 'Crime']",Tim_Burton,"['Michelle_Pfeiffer', 'Michael_Murphy', 'Pat_Hingle', 'Michael_Keaton', 'Michael_Gough', 'Danny_DeVito', 'Christopher_Walken']",['English'],['United_States'],1992
1378,Young Guns,"['Action', 'Comedy', 'Western']",,[''],[''],[''],1988
1379,Young Guns II,"['Action', 'Comedy', 'Western']",Geoff_Murphy,"['Lou_Diamond_Phillips', 'Balthazar_Getty', 'Alan_Ruck', 'Emilio_Estevez', 'Christian_Slater', 'Kiefer_Sutherland', 'William_Petersen']",['English'],['United_States'],1990
1380,Grease,"['Comedy', 'Musical', 'Romance']",Randal_Kleiser,"['Dody_Goodman', 'Eve_Arden', 'Frankie_Avalon', 'Olivia_Newton-John', 'Sid_Caesar', 'Alice_Ghostley', 'Sha_Na_Na', 'Stockard_Channing', 'Edd_Byrnes', 'John_Travolta', 'Joan_Blondell']",['English'],['United_States'],1978
